price,title,location,address,description,bedrooms,bathrooms,parking,size,url,image_url
KSh 15 500 000,3 Bedroom Apartment / Flat,Kileleshwa,"Nyeri Rd Kileleshwa, Kileleshwa, Nairobi",THREE BEDROOM ALL ENSUITE PLUS DSQ APARTMENT ON SALE IN KILELESHWA UNDER,3,3,2,160 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kileleshwa-115825252,https://images.prop24.com/mxgngbzl43pbgjnnsjkjh7mpj4/Crop600x400
KSh 15 500 000,3 Bedroom Apartment / Flat,Kileleshwa,"Nyeri Rd Kileleshwa, Kileleshwa, Nairobi",THREE BEDROOM ALL ENSUITE PLUS DSQ APARTMENT ON SALE IN KILELESHWA UNDER,3,3,2,160 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kileleshwa-115825229,https://images.prop24.com/mxgngbzl43pbgjnnsjkjh7mpj4/Crop600x400
KSh 115 000 000,6 Bedroom House,Lavington,"Owashika Rd Maziwa, Lavington, Nairobi","Stepping through the entrance, you'll be enthralled by the enchanting fountain, setting the",6,7,4,0.25 acres,https://www.property24.co.ke/6-bedroom-house-for-sale-in-lavington-115750012,https://images.prop24.com/ylk2zjqj7l6g63xoai6z2daige/Crop600x400
KSh 220 000 000,6 Bedroom House,Nyari,"Nyari Kitisuru, Nyari, Nairobi","Experience the epitome of opulent living in this prestigious address, as this captivating",6,6,8,0.75 acres,https://www.property24.co.ke/6-bedroom-house-for-sale-in-nyari-115725137,https://images.prop24.com/rfxjotsbiextzsczk2vztsxxhq/Crop600x400
KSh 12 500 000,2 Bedroom Apartment / Flat,Riverside,"Riverside Dr Nairobi, Riverside, Nairobi",Elegant two and three bedroom apartments are available  for sale in Westlands.  The,2,2,1,114 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-riverside-115802410,https://images.prop24.com/bkov5grpc7ku4tn54qcouowouq/Crop600x400
KSh 16 000 000,2 Bedroom Apartment / Flat,Kilimani,"PQ2G+QH Kilimani, Kilimani, Nairobi","For sale : 2 bedroom apartments all en-suite
FOR SALE: 2, 3, 4 & 5 BEDROOM APARTMENTS ALL",2,3.5,1,125 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-115672503,https://images.prop24.com/ppmhh5dvx2gsjhep5emgjll7pm/Crop600x400
KSh 24 000 000,4 Bedroom Apartment / Flat,Kilimani,"Address: Comfy Apartments Githunguri Rd, Kilimani, Nairobi","FOR SALE: 4 BEDROOMS ALL EN-SUITE + DSQ
Call/WhatsApp: +254 703 624266 / +254 721",4,5.5,2,272 m²,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-kilimani-115672459,https://images.prop24.com/5ca3dmjo5iqf52jfskmrqisfgi/Crop600x400
KSh 160 000 000,Vacant Land / Plot,Lavington,"Lavington Kileleshwa, Lavington, Nairobi","Certainly, here's a professional listing for the prime land for sale in Lavington, Manyani",N/A,N/A,N/A,0.86 acres,https://www.property24.co.ke/vacant-land-plot-for-sale-in-lavington-115785227,https://images.prop24.com/6hxt4xwgy56b5h65ltlrk4cqay/Crop600x400
KSh 17 500 000,5 Bedroom Townhouse,Syokimau,"Mombasa Road Nairobi, Syokimau, Nairobi","FIVE BEDROOM DUPLEX MASTER ENSUITE MAISONETTE ON SALE IN SYOKIMAU

For sale: A Modern",5,3,3,300 m²,https://www.property24.co.ke/5-bedroom-townhouse-for-sale-in-syokimau-115732163,https://images.prop24.com/6zkg57zhh34ccsmqoviyvzbjkq/Crop600x400
KSh 20 000 000,4 Bedroom House,Runda,"Tuti motors, Runda, Nairobi","Nestled along the serene Kiambu Road, Serenity Villas is a modern residential development",4,5,6,0.13 acres,https://www.property24.co.ke/4-bedroom-house-for-sale-in-runda-115742599,https://images.prop24.com/hxlcb4xagc2eagdcak5qzw2sjq/Crop600x400
KSh 13 600 000,3 Bedroom Apartment / Flat,South C,"South C Nairobi West, South C, Nairobi","Beautifully designed 1,2 and 3 bedroom apartments with exquisite view of Nairobi National",3,2,1,112 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-south-c-115771632,https://images.prop24.com/eqb6mniee3hnz6jrwhbubokl64/Crop600x400
KSh 95 000 000,5 Bedroom House,Kyuna,"Kyuna Nairobi, Kyuna, Nairobi",Step into a world where modern architecture meets timeless elegance. These exquisite,5,5,5,0.25 acres,https://www.property24.co.ke/5-bedroom-house-for-sale-in-kyuna-115808871,https://images.prop24.com/ahz6vw43ozzy2pdkeho3ri63hq/Crop600x400
KSh 12 619 000,1 Bedroom Apartment / Flat,Mombasa Rd,"Mombasa Road Nairobi, Mombasa Rd, Nairobi","Discover the perfect blend of comfort, convenience, and modern living with this fully",1,1,2,53 m²,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-mombasa-rd-115778271,https://images.prop24.com/qivp5kggvgeap37m64ci74664u/Crop600x400
KSh 11 666 704,1 Bedroom Apartment / Flat,Mombasa Rd,"Mombasa Road Nairobi, Mombasa Rd, Nairobi","Discover the perfect blend of comfort, convenience, and modern living with this fully",1,1,2,49 m²,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-mombasa-rd-115778398,https://images.prop24.com/5p4gxhwxivfikruqefcphky4jm/Crop600x400
KSh 500 000 000,Vacant Land / Plot,Kitisuru,"QQ7C+6VR Nairobi, Kitisuru, Nairobi","Prime 2 Acre Land Touching Main Kitisuru Road

Prime 2 acre piece of land touching main",N/A,N/A,N/A,2 acres,https://www.property24.co.ke/vacant-land-plot-for-sale-in-kitisuru-115778675,https://images.prop24.com/qd7nb562izqj5giqaofaqs62ru/Crop600x400
KSh 8 900 000,2 Bedroom Apartment / Flat,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi","Completion Date: December 2025
Price: Starting from Ksh 8.9M for 2 Bedrooms (85",2,2,2,85 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-115764490,https://images.prop24.com/nufwfpfs6toprsn743st4mubey/Crop600x400
KSh 195 000 000,Vacant Land / Plot,Gigiri,"QR97+J9F United Nations Ave, Gigiri, Nairobi","0.5 Acre land touching main UN Avenue road, ideal for embassy/commercial building/",N/A,N/A,N/A,2.5 acres,https://www.property24.co.ke/vacant-land-plot-for-sale-in-gigiri-115778603,https://images.prop24.com/5fq7c3deqibjlbsgegjhdadqne/Crop600x400
KSh 7 400 000,1 Bedroom Apartment / Flat,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi","Ultra modern apartment for sale in Kilimani
Completion Dec 2025
4 levels of parking",1,1,2,55 m²,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-kilimani-115764606,https://images.prop24.com/nufwfpfs6toprsn743st4mubey/Crop600x400
KSh 8 400 000,2 Bedroom Apartment / Flat,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi","Ultra modern apartment for sale in Kilimani
Completion Dec 2025
4 levels of parking",2,2,2,100 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-115764552,https://images.prop24.com/i5ddmagv3cf2gvrtg2skrca6ty/Crop600x400
KSh 115 000 000,6 Bedroom House,Lavington,"Owashika Rd Maziwa, Lavington, Nairobi","Stepping through the entrance, you'll be enthralled by the enchanting fountain, setting the",6,7,4,0.25 acres,https://www.property24.co.ke/6-bedroom-house-for-sale-in-lavington-101757650,https://images.prop24.com/ylk2zjqj7l6g63xoai6z2daige/Crop600x400
KSh 85 000 000,5 Bedroom House,Westlands,"Shanzu Rd Spring Valley, Westlands, Nairobi","Stylish 5 Bedroom Villa For Sale
Spring Valley

Asking Sale Price (Unfurnished): Ksh 90",5,5,4,0.5 acres,https://www.property24.co.ke/5-bedroom-house-for-sale-in-westlands-115724509,https://images.prop24.com/enuns2j4mp6bftdz6w7b4uunmm/Crop600x400
KSh 25 900 000,Commercial Property,Kilimani,"Argwings Kodhek Rd Nairobi, Kilimani, Nairobi","2000 SQFT OFFICE SPACE ON SALE IN KILIMANI 

A Newly Constructed 2000-Square-Foot Office",N/A,N/A,N/A,185 m²,https://www.property24.co.ke/commercial-property-for-sale-in-kilimani-115781320,https://images.prop24.com/zrk47ovcedb56rt6fvcd3n5hgi/Crop600x400
KSh 119 600 000,Commercial Property,Kilimani,"Argwings Kodhek Rd Nairobi, Kilimani, Nairobi","8000 SQFT OFFICE SPACE ON SALE IN KILIMANI 

A Newly Constructed 8000-Square-Foot Office",N/A,N/A,N/A,743 m²,https://www.property24.co.ke/commercial-property-for-sale-in-kilimani-115781107,https://images.prop24.com/zrk47ovcedb56rt6fvcd3n5hgi/Crop600x400
KSh 10 000 000,3 Bedroom Apartment / Flat,Syokimau,"Mombasa Road Nairobi, Syokimau, Nairobi","THREE BEDROOM TWO ENSUITE APARTMENT ON SALE IN SYOKIMAU, UNDER CONSTRUCTION

Selling a",3,3,2,142 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-syokimau-115806973,https://images.prop24.com/u6zpdttkrxjb3nj6quffu4oqta/Crop600x400
KSh 200 000 000,Vacant Land / Plot,Lavington,"Lavington Kileleshwa, Lavington, Nairobi",Prime 1 acre land ready for re-development strategically located in Lavington with close,N/A,N/A,N/A,1 acres,https://www.property24.co.ke/vacant-land-plot-for-sale-in-lavington-115785239,https://images.prop24.com/wbchyd6ghpe6eci4inssu2biqu/Crop600x400
KSh 13 200 000,2 Bedroom Apartment / Flat,Westlands,"Peponi Rd Nairobi, Westlands, Nairobi","An exclusive development coming up on an unbeatable location along Peponi Road, Westlands,",2,2,2,113 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-115808434,https://images.prop24.com/qhpkii3wd4d6z3pp5ue5klz36i/Crop600x400
KSh 7 600 000,1 Bedroom Apartment / Flat,Westlands,"PRH5+FFQ Nairobi, Westlands, Nairobi",This gem is located in Westlands just walking distance  from GTC and Jw Marriott hotel.,1,1,1,57 m²,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-115803038,https://images.prop24.com/dz5nnyh4wptl5aftf326latv5u/Crop600x400
KSh 9 259 250,Commercial Property,Kilimani,"Argwings Kodhek Rd Nairobi, Kilimani, Nairobi","715 SQFT OFFICE SPACE ON SALE IN KILIMANI 

A Newly Constructed 715-Square-Foot Office",N/A,N/A,N/A,66 m²,https://www.property24.co.ke/commercial-property-for-sale-in-kilimani-115781374,https://images.prop24.com/zrk47ovcedb56rt6fvcd3n5hgi/Crop600x400
KSh 12 173 000,Commercial Property,Kilimani,"Argwings Kodhek Rd Nairobi, Kilimani, Nairobi","940 SQFT OFFICE SPACE ON SALE IN KILIMANI 

A Newly Constructed 940-Square-Foot Office",N/A,N/A,N/A,87 m²,https://www.property24.co.ke/commercial-property-for-sale-in-kilimani-115781357,https://images.prop24.com/zrk47ovcedb56rt6fvcd3n5hgi/Crop600x400
KSh 180 000 000,Vacant Land / Plot,Westlands,"PQMP+X2M 126, Westlands, Nairobi","Check out this prime plot for sale in Westlands! Spanning 0.8 of an acre, this plot is",N/A,N/A,N/A,0.8 acres,https://www.property24.co.ke/vacant-land-plot-for-sale-in-westlands-115778458,https://images.prop24.com/lf7semhy5lvl75n3foghylhmji/Crop600x400
KSh 13 000 000,3 Bedroom Apartment / Flat,Syokimau,"Mombasa Road Nairobi, Syokimau, Nairobi","THREE BEDROOM TWO ENSUITE APARTMENT ON SALE IN SYOKIMAU -READY

A luxurious Three-Bedroom",3,3,2,143 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-syokimau-115732233,https://images.prop24.com/wvvpskfm56nzojsc64sl6dl6ci/Crop600x400
KSh 19 000 000,3 Bedroom Apartment / Flat,Lavington,"Gitanga Rd Nairobi, Lavington, Nairobi","THREE BEDROOM PLUS DSQ APARTMENT ON SALE IN LAVINGTON

AVAILABLE FOR SALE: A modern",3,4,2,186 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-lavington-115721605,https://images.prop24.com/q7h62ilrgp3x5jys7a5vqvkau4/Crop600x400
KSh 8 800 000,2 Bedroom Apartment / Flat,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi","An exceptional development nestled in one of Nairobi’s choicest suburbs, Lavington. It",2,2,2,86 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-115809308,https://images.prop24.com/75bfcg6awbrwsz6xejx4l2vqpe/Crop600x400
KSh 8 800 000,2 Bedroom Apartment / Flat,Lavington,"Valley Arcade Maziwa, Lavington, Nairobi","An exceptional development nestled in one of Nairobi’s choicest suburbs, Lavington. It",2,2,2,86 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-lavington-115808777,https://images.prop24.com/cbcuj3vt5hmyonkfszhrelfddm/Crop600x400
KSh 325 000 000,Vacant Land / Plot,Westlands,"Westlands Highridge, Westlands, Nairobi","For sale: commercial plot, westlands.

1/2 acre plot- near gtc westlands.

The plot is",N/A,N/A,N/A,0.5 acres,https://www.property24.co.ke/vacant-land-plot-for-sale-in-westlands-101757209,https://images.prop24.com/wln7jpsiuibyk6u5s5kgkzbdia/Crop600x400
KSh 325 000 000,Vacant Land / Plot,Westlands,"Westlands Highridge, Westlands, Nairobi","For sale: commercial plot, westlands.

1/2 acre plot- near gtc westlands.

The plot is",N/A,N/A,N/A,0.5 acres,https://www.property24.co.ke/vacant-land-plot-for-sale-in-westlands-115721613,https://images.prop24.com/wln7jpsiuibyk6u5s5kgkzbdia/Crop600x400
KSh 150 000 000,5 Bedroom House,Karen,"Marist Ln Nairobi, Karen, Nairobi","Welcome to your dream home nestled in the serene and prestigious neighborhood of Karen,",5,6,4,1 acres,https://www.property24.co.ke/5-bedroom-house-for-sale-in-karen-115780617,https://images.prop24.com/ng5n5pjljq6puu35f6e4xnwimu/Crop600x400
KSh 110 000 000,4 Bedroom House,Lavington,"Owashika road, Lavington, Nairobi","Stepping through the entrance, you'll be enthralled by the enchanting fountain, setting the",4,5,6,0.13 acres,https://www.property24.co.ke/4-bedroom-house-for-sale-in-lavington-115775104,https://images.prop24.com/hdja7un7hph2tqj3aky73pmkje/Crop600x400
KSh 40 000 000,Vacant Land / Plot,Kitisuru,"Kitisuru Estate Kitisuru, Kitisuru, Nairobi","1/2 Acre For Sale in Kitisuru- Good Deal

1/2 Acre For Sale- Good Deal Ideal for",N/A,N/A,N/A,0.5 acres,https://www.property24.co.ke/vacant-land-plot-for-sale-in-kitisuru-115778746,https://images.prop24.com/ivruhcxlesdi5xvsuex2bv3iom/Crop600x400
KSh 350 000 000,4 Bedroom House,Runda,"Runda Kitisuru, Runda, Nairobi","In redefining elegance, this ambassadorial HOME has been conceived and designed to not only",4,4,5,0.5 acres,https://www.property24.co.ke/4-bedroom-house-for-sale-in-runda-115723708,https://images.prop24.com/7kjfmdkiszuyr4ld6x7ejxg5zm/Crop600x400
KSh 20 000 000,4 Bedroom House,Kiambu Road,"Njathaini Road, Kiambu Road, Nairobi","Nestled along the serene Kiambu Road, Serenity Villas is a modern residential development",4,5,6,31 acres,https://www.property24.co.ke/4-bedroom-house-for-sale-in-kiambu-road-115724965,https://images.prop24.com/vrqrwsftum2rpto7o6b6ojezqe/Crop600x400
KSh 22 200 000,3 Bedroom Apartment / Flat,Lavington,"Lavington Kileleshwa, Lavington, Nairobi","Exquisite Apartments For Sale in Kileleshwa 
[Ideal for Family]

- 3 Bed All Ensuite",3,4,2,204 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-lavington-115802628,https://images.prop24.com/af5iihcdkhla5rhz43vsb6m3oe/Crop600x400
KSh 800 000 000,Vacant Land / Plot,Rosslyn,"QQJP+6C Nairobi, Rosslyn, Nairobi",Prime Land for Sale – Rosslyn Gardens Flat virgin land available for immediate sale: Size:,N/A,N/A,N/A,7.9 acres,https://www.property24.co.ke/vacant-land-plot-for-sale-in-rosslyn-115834446,https://images.prop24.com/4keiylss52rbm4crbmdodgydzy/Crop600x400
KSh 800 000 000,Vacant Land / Plot,Rosslyn,"QQJP+6C Nairobi, Rosslyn, Nairobi",Prime Land for Sale – Rosslyn Gardens Flat virgin land available for immediate sale: Size:,N/A,N/A,N/A,7.9 acres,https://www.property24.co.ke/vacant-land-plot-for-sale-in-rosslyn-115834446,https://images.prop24.com/4keiylss52rbm4crbmdodgydzy/Crop600x400
KSh 24 500 000,4 Bedroom Apartment / Flat,Kileleshwa,"Mandera Rd Kileleshwa, Kileleshwa, Nairobi","4 BEDROOMS 
 260sqm,  25.5M

Amenities include,
-swimming pool
-fully fitted",4,5,3,260 m²,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-kileleshwa-115780702,https://images.prop24.com/6c5w2fp7pqktehd56x7sg3w2qm/Crop600x400
KSh 33 000 000,4 Bedroom Townhouse,Westlands,"Karuna Close, Westlands, Nairobi","LOCATION 
Property is situated in Westlands area. It is along Karuna Close off School",4,3,2,N/A,https://www.property24.co.ke/4-bedroom-townhouse-for-sale-in-westlands-115795592,https://images.prop24.com/qdkb5kzvckrn25o77xjswnogiy/Crop600x400
KSh 14 500 000,3 Bedroom Apartment / Flat,Westlands,"Waiyaki Wy Nairobi, Westlands, Nairobi","THREE BEDROOM TWO ENSUITE PLUS DSQ APARTMENT ON SALE IN WESTLANDS UNDER CONSTRUCTION

FOR",3,3,2,130 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-115762117,https://images.prop24.com/msebnzj7hpisd74nv3cpxbdps4/Crop600x400
KSh 19 000 000,3 Bedroom Apartment / Flat,Lavington,"Lavington, Lavington, Nairobi","Ultra modern 3 bedroom apartment to let  in Lavington.
Amenities
•	All Ensuite
•	Ample",3,3,2,150 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-lavington-115773798,https://images.prop24.com/4idzdtx53ksq56eehzvsfsocly/Crop600x400
KSh 75 000 000,4 Bedroom House,Ridgeways,"Ridgeways, Ridgeways, Nairobi","4 bedroom townhouse in a secure gated community in Ridgeways.
We present a special",4,5,3,N/A,https://www.property24.co.ke/4-bedroom-house-for-sale-in-ridgeways-101736927,https://images.prop24.com/cx6t5czw5mft4y46hthrtzhatq/Crop600x400
KSh 75 000 000,4 Bedroom House,Ridgeways,"Ridgeways, Ridgeways, Nairobi","4 bedroom townhouse in a secure gated community in Ridgeways.
We present a special",4,5,3,N/A,https://www.property24.co.ke/4-bedroom-house-for-sale-in-ridgeways-115813963,https://images.prop24.com/cx6t5czw5mft4y46hthrtzhatq/Crop600x400
KSh 8 800 000,2 Bedroom Apartment / Flat,Lavington,"Valley Arcade Maziwa, Lavington, Nairobi","An exceptional development nestled in one of Nairobi’s choicest suburbs, Lavington. It",2,2,2,86 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-lavington-115802482,https://images.prop24.com/75bfcg6awbrwsz6xejx4l2vqpe/Crop600x400
KSh 7 000 000,2 Bedroom Apartment / Flat,Syokimau,"Syokimau Nairobi, Syokimau, Nairobi","Strategically nestled  in Syokimau  behind  Gateway mall, this cozy apartments  with top",2,2,1,109 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-syokimau-115756010,https://images.prop24.com/uwjf4cy4f3sr4szvm6kg737hfm/Crop600x400
KSh 8 000 000,2 Bedroom Apartment / Flat,Syokimau,"Mombasa Road Nairobi, Syokimau, Nairobi","TWO BEDROOM MASTER ENSUITE APARTMENT ON SALE IN SYOKIMAU, UNDER CONSTRUCTION

Selling a",2,2,2,109 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-syokimau-115806983,https://images.prop24.com/kzturvluxn4vy33agrhnglzage/Crop600x400
KSh 13 800 000,4 Bedroom Apartment / Flat,Syokimau,"Mombasa Road Nairobi, Syokimau, Nairobi","FOUR BEDROOM THREE ENSUITE APARTMENT ON SALE IN SYOKIMAU, UNDER CONSTRUCTION

Selling a",4,4,2,171 m²,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-syokimau-115806945,https://images.prop24.com/u6zpdttkrxjb3nj6quffu4oqta/Crop600x400
KSh 6 000 000,1 Bedroom Apartment / Flat,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi","Payment plan: 30% deposit, balance spread over the remaining construction period up to Dec.",1,1,1,60 m²,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-kilimani-115803433,https://images.prop24.com/5nayq2ajgwe4cqhppcbecoanwi/Crop600x400
KSh 6 500 000,1 Bedroom Apartment / Flat,Westlands,"Westlands Highridge, Westlands, Nairobi",Coming up is this  prestigious high rise development conveniently located in the heart of,1,1,1,60 m²,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-115803195,https://images.prop24.com/e2songoaaddoxv2rbz7a2oo7g4/Crop600x400
KSh 13 200 000,2 Bedroom Apartment / Flat,Westlands,"Peponi Rd Nairobi, Westlands, Nairobi","An exclusive development coming up on an unbeatable location along Peponi Road, Westlands,",2,2,2,113 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-115803067,https://images.prop24.com/qhpkii3wd4d6z3pp5ue5klz36i/Crop600x400
KSh 18 000 000,4 Bedroom House,Syokimau,"Syokimau Nairobi, Syokimau, Nairobi","Price: KSh 18M (Cash & Mortgage Accepted)
Payment Plan: 30% Deposit, Balance Upon",4,2,N/A,N/A,https://www.property24.co.ke/4-bedroom-house-for-sale-in-syokimau-115790238,https://images.prop24.com/2is2q7rwyg6op4pedxe4sn7yz4/Crop600x400
KSh 12 500 000,2 Bedroom Apartment / Flat,Riverside,"Riverside Dr Nairobi, Riverside, Nairobi",Elegant two and three bedroom apartments are available  for sale in Westlands.  The,2,2,1,114 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-riverside-115796349,https://images.prop24.com/bkov5grpc7ku4tn54qcouowouq/Crop600x400
